First team,Second team,Probability First Team Wins
team29,team56,0.5981930321782979
team29,team57,0.5408096644212146
team29,team58,0.5934232901172978
team29,team59,0.49670878071076485
team29,team60,0.5680319029957578
team29,team61,0.5408199608269525
team29,team62,0.5810799121476057
team29,team63,0.5589101954865501
team29,team64,0.6138076041923362
team29,team65,0.5506262470294813
team29,team66,0.4910998956454716
team29,team67,0.6098676995167007
team29,team68,0.5529479384215096
team30,team31,0.4473995125632242
team30,team32,0.5490557000721921
team30,team33,0.4871838901806589
team30,team34,0.4749240551325092
team30,team35,0.5450651673286768
team30,team36,0.47073847458836565
team30,team37,0.5516499198128317
team30,team38,0.4969382314456275
team30,team39,0.5465574158384131
team30,team40,0.523097382704677
team30,team41,0.480677181976594
team30,team42,0.551950056277311
team30,team43,0.5459428455725363
team30,team44,0.5422728744185243
team30,team45,0.5316239650668219
team30,team46,0.4958192463612777
team30,team47,0.5451073340073322
team30,team48,0.561302160731773
team30,team49,0.4822669338999921
team30,team50,0.4712014140431839
team30,team51,0.5270620725358922
team30,team52,0.5144861475878585
team30,team53,0.4559683293860618
team30,team54,0.5806775597073492
team30,team55,0.48354740476001934
team30,team56,0.5458413781317801
team30,team57,0.48738837185557093
team30,team58,0.5409271065741853
team30,team59,0.4434369391034685
team30,team60,0.5149370632497805
team30,team61,0.4873987307413397
team30,team62,0.528256934151222
team30,team63,0.5056698828506281
team30,team64,0.5620007630299773
team30,team65,0.4972854007974905
team30,team66,0.43790620445289397
team30,team67,0.5579129954471413
team30,team68,0.49963224631631475
team31,team32,0.6006176707784266
team31,team33,0.539891947630259
team31,team34,0.5276705330680006
team31,team35,0.5967483067602315
team31,team36,0.5234835427299439
team31,team37,0.6031296719580325
team31,team38,0.5495706523994645
team31,team39,0.5981959977613651
team31,team40,0.5753317777132674
team31,team41,0.5334135140121748
team31,team42,0.6034201211325334
team31,team43,0.5975998871855744
team31,team44,0.5940369692908017
team31,team45,0.5836677487301222
team31,team46,0.5484623631690143
team31,team47,0.5967892267345959
team31,team48,0.6124522287358722
team31,team49,0.534998001388691
team31,team50,0.5239470030438823
team31,team51,0.5792115363896715
team31,team52,0.5668827820770608
team31,team53,0.5086489436583781
team31,team54,0.6310534520329656
team31,team55,0.5362734585088702
team31,team56,0.5975014528105733
team31,team57,0.5400952524919392
team31,team58,0.5927290905500535
team31,team59,0.49598970004754855
team31,team60,0.567325959520643
team31,team61,0.5401055512944525
team31,team62,0.5803795399804801
team31,team63,0.5582009392204919
team31,team64,0.6131255188616949
team31,team65,0.5499143971898746
team31,team66,0.4903810232709969
team31,team67,0.6091830861970977
team31,team68,0.5522367756306514
team32,team33,0.43828339582434434
team32,team34,0.42623133173597155
team32,team35,0.495973864895318
team32,team36,0.42212988745085184
team32,team37,0.5026207810735143
team32,team38,0.4479138241644901
team32,team39,0.49747868194616823
team32,team40,0.47392349784593407
team32,team41,0.43187976505193876
team32,team42,0.5029241645109627
team32,team43,0.4968588277260872
team32,team44,0.4931604408750723
team32,team45,0.48245941967763234
team32,team46,0.4468071835047431
team32,team47,0.49601637451785874
team32,team48,0.5123955654492625
team32,team49,0.4334428282848651
team32,team50,0.42258319164656905
team32,team51,0.4778889585072464
team32,team52,0.4653319030185492
team32,team53,0.4077100164065048
team32,team54,0.5321305105728509
team32,team55,0.43470250942889493
team32,team56,0.4967565023978051
team32,team57,0.43848490251787975
team32,team58,0.4918055986458044
team32,team59,0.39554062963460884
team32,team60,0.46578106774794137
team32,team61,0.43849511112264056
team32,team62,0.47908526911716387
team32,team63,0.45656585967867286
team32,team64,0.5131044917237085
team32,team65,0.44825726233570623
team32,team66,0.3901884720250871
team32,team67,0.5089591053050218
team32,team68,0.450580112465127
team33,team34,0.48772438459604056
team33,team35,0.5577478656879511
team33,team36,0.48352987797800695
team33,team37,0.5642957869787874
team33,team38,0.5097558725452417
team33,team39,0.5592321539175431
team33,team40,0.535871018570191
team33,team41,0.4934868400327182
team33,team42,0.5645941395973665
team33,team43,0.5586208894671684
team33,team44,0.554969859319386
team33,team45,0.5443681459207559
team33,team46,0.5086372073413677
team33,team47,0.5577898105424934
team33,team48,0.5738860746290314
team33,team49,0.4950785697667467
team33,team50,0.4839938933532407
team33,team51,0.5398229351222595
team33,team52,0.5272819971349921
team33,team53,0.46871381819293206
team33,team54,0.5931085826836284
team33,team55,0.4963604448581951
team33,team56,0.5585199641308448
team33,team57,0.500204613963578
team33,team58,0.5536306935581137
team33,team59,0.4561258281449301
team33,team60,0.5277319376104472
team33,team61,0.5002149794367525
team33,team62,0.5410136326114077
team33,team63,0.5184806210304711
team33,team64,0.5745798257691648
team33,team65,0.510102916563008
team33,team66,0.45056495245034894
team33,team67,0.5705197408131196
team33,team68,0.5124485908250346
team34,team35,0.5698254865705384
team34,team36,0.49580209844017986
team34,team37,0.5763304210293307
team34,team38,0.5220209390967336
team34,team39,0.5713003960721241
team34,team40,0.548061979750789
team34,team41,0.5057642989297265
team34,team42,0.5766267156519271
team34,team43,0.5706930199634456
team34,team44,0.5670644573307064
team34,team45,0.5565206263257225
team34,team46,0.5209039572068769
team34,team47,0.5698671693328937
team34,team48,0.5858502264293954
team34,team49,0.5073559627710282
team34,team50,0.49626657451161954
team34,team51,0.5519968756201943
team34,team52,0.5395046915320367
team34,team53,0.480960184088267
team34,team54,0.6049045889299312
team34,team55,0.5086376038979923
team34,team56,0.5705927331309156
team34,team57,0.5124801039793175
team34,team58,0.5657332071952542
team34,team59,0.46833322286599083
team34,team60,0.5399531485562356
team34,team61,0.5124904629911406
team34,team62,0.5531821460697887
team34,team63,0.5307283521760862
team34,team64,0.586538532477866
team34,team65,0.522367435972438
team34,team66,0.4627501482150348
team34,team67,0.5825096506384014
team34,team68,0.5247091026305595
team35,team36,0.42606330132359516
team35,team37,0.5066466356471367
team35,team38,0.4518996115125552
team35,team39,0.501504878155929
team35,team40,0.4779403690067513
team35,team41,0.4358355088174473
team35,team42,0.5069499723252854
team35,team43,0.5008850076007689
team35,team44,0.4971862660527103
team35,team45,0.48648173610277984
team35,team46,0.45079116406368575
team35,team47,0.5000425123498975
team35,team48,0.5164184230281391
team35,team49,0.4374018661611904
team35,team50,0.4265177118179123
team35,team51,0.4819086514969024
team35,team52,0.4693409207371315
team35,team53,0.41160477076295476
team35,team54,0.5361379462018471
team35,team55,0.4386641446020722
team35,team56,0.5007826783857225
team35,team57,0.44245402841829445
team35,team58,0.4958311836040104
team35,team59,0.39939752419701374
team35,team60,0.4697905550263239
team35,team61,0.44246425661500466
team35,team62,0.48310571385242035
team35,team63,0.46056441010607824
team35,team64,0.5171270123125986
team35,team65,0.4522436023680545
team35,team66,0.39402719802428543
team35,team67,0.5129833671399752
team35,team68,0.45457009060561965
team36,team37,0.5804252407237834
team36,team38,0.5262091493796314
team36,team39,0.5754080155229376
team36,team40,0.5522177396188667
team36,team41,0.5099612363231754
team36,team42,0.5807207549757415
team36,team43,0.5748021277058128
team36,team44,0.5711821991952055
team36,team45,0.5606609562642921
team36,team46,0.525093050829374
team36,team47,0.5739782809054241
team36,team48,0.5899185047819246
team36,team49,0.5115524373919148
team36,team50,0.500464505191368
team36,team51,0.5561457556996798
team36,team52,0.5436736223156964
team36,team53,0.485153339035596
team36,team54,0.6089106425903567
team36,team55,0.5128336440757842
team36,team56,0.5747020854250019
team36,team57,0.5166745112120295
team36,team58,0.5698540062687656
team36,team59,0.47251651046357585
team36,team60,0.5441214500262636
team36,team61,0.516684865151831
team36,team62,0.5573288521817412
team36,team63,0.5349082418374808
team36,team64,0.5906047743408439
team36,team65,0.5265553637312592
team36,team66,0.46692736334188584
team36,team67,0.5865875877307605
team36,team68,0.5288950154888978
team37,team38,0.4453228982022496
team37,team39,0.4948580367813778
team37,team40,0.4713105594100854
team37,team41,0.4293094650006615
team37,team42,0.5003033927377647
team37,team43,0.494238236383412
team37,team44,0.4905403380588314
team37,team45,0.47984234519537106
team37,team46,0.44421750824956124
team37,team47,0.4933958692383997
team37,team48,0.5097760547178788
team37,team49,0.43087028089004853
team37,team50,0.42002731400777826
team37,team51,0.47527390876355996
team37,team52,0.46272466891748065
team37,team53,0.40518097154537136
team37,team54,0.529519672555618
team37,team55,0.432128188084117
team37,team56,0.49413592071464735
team37,team57,0.4359054541206292
team37,team58,0.48918574654832486
team37,team59,0.39303697954651606
team37,team60,0.4631734971261493
team37,team61,0.4359156492926416
team37,team62,0.47646964711407264
team37,team63,0.4539660390410623
team37,team64,0.5104851510584691
team37,team65,0.44566595343729604
team37,team66,0.38769697059372543
team37,team67,0.5063389195791228
team37,team68,0.44798627839126137
team38,team39,0.5495909080474389
team38,team40,0.5261517535723375
team38,team41,0.4837351014754813
team38,team42,0.5549768465720167
team38,team43,0.5489770564299278
team38,team44,0.5453111845103864
team38,team45,0.5346723050011577
team38,team46,0.4988809576184421
team38,team47,0.5481425070584894
team38,team48,0.5643156428950833
team38,team49,0.48532551547657277
team38,team50,0.4742541020600426
team38,team51,0.530113860417044
team38,team52,0.5175448034673358
team38,team53,0.4590079926258757
team38,team54,0.5836566701124855
team38,team55,0.48660647457051626
team38,team56,0.5488757067519606
team38,team57,0.49044866515330576
team38,team58,0.5439668373092199
team38,team59,0.44646161990846817
team38,team60,0.5179955397842841
team38,team61,0.49045902684992154
team38,team62,0.5313078681554113
team38,team63,0.5087310451258015
team38,team64,0.5650131652710775
team38,team65,0.5003471808942036
team38,team66,0.4409230469149318
team38,team67,0.5609315474025712
team38,team68,0.5026940270043335
team39,team40,0.4764386195247669
team39,team41,0.43435598493793254
team39,team42,0.5054453219768307
team39,team43,0.4993801261425771
team39,team44,0.4956814610412016
team39,team45,0.48497808033093076
team39,team46,0.44930130353133585
team39,team47,0.4985376338197438
team39,team48,0.514915018937025
team39,team49,0.43592113357937695
team39,team50,0.4250459878873731
team39,team51,0.4804059071592509
team39,team52,0.4678419774315654
team39,team53,0.41014770267283934
team39,team54,0.5346406035142033
team39,team55,0.4371824594331578
team39,team56,0.49927779682724716
team39,team57,0.4409695983169095
team39,team58,0.4943264478215781
team39,team59,0.3979544425727081
team39,team60,0.46829144294895303
team39,team61,0.4409798193392715
team39,team62,0.4816027066160258
team39,team63,0.45906924821607664
team39,team64,0.5156237449064434
team39,team65,0.45075288129308116
team39,team66,0.39259083666979605
team39,team67,0.5114793861387376
team39,team68,0.45307804400523094
team40,team41,0.45765539396743127
team40,team42,0.5289918239288636
team40,team43,0.5229428469466193
team40,team44,0.5192506765987541
team40,team45,0.5085515676766358
team40,team46,0.4727323959831706
team40,team47,0.5221020604333002
team40,team48,0.5384223900673631
team40,team49,0.4592363363297057
team40,team50,0.44824174390137617
team40,team51,0.5039746274020601
team40,team52,0.49137722443302334
team40,team53,0.4331429256316449
team40,team54,0.558012589027848
team40,team55,0.4605100486593237
team40,team56,0.5228407319435365
team40,team57,0.46433254823819375
team40,team58,0.5178973981588498
team40,team59,0.42075368454063
team40,team60,0.4918284035109747
team40,team61,0.4643428609819774
team40,team62,0.5051730564599507
team40,team63,0.4825633661777648
team40,team64,0.5391275113735426
team40,team65,0.4741944901287966
team40,team66,0.41529476017730255
team40,team67,0.5350028976532343
team40,team68,0.47653566084987553
team41,team42,0.5709878378339057
team41,team43,0.5650347265191696
team41,team44,0.5613950947606716
team41,team45,0.5508225597188647
team41,team46,0.5151469589088692
team41,team47,0.5642063029689262
team41,team48,0.5802447692498115
team41,team49,0.5015919338458158
team41,team50,0.49050309309769274
team41,team51,0.5462880715584204
team41,team52,0.5337711536453771
team41,team53,0.4752067695047914
team41,team54,0.599380672531308
team41,team55,0.5028738773265807
team41,team56,0.5649341255594765
team41,team57,0.5067177381203853
team41,team58,0.5600599365121213
team41,team59,0.46259623418658535
team41,team60,0.5342203736936616
team41,team61,0.5067281017214044
team41,team62,0.5474760637683665
team41,team63,0.5249817530589822
team41,team64,0.5809357275092586
team41,team65,0.5166117042027165
team41,team66,0.457022761452311
team41,team67,0.5768916335174046
team41,team68,0.518955603136628
team42,team43,0.4939348860547978
team42,team44,0.490237057399364
team42,team45,0.4795394529787365
team42,team46,0.4439179120454713
team42,team47,0.4930925318610996
team42,team48,0.5094727743645029
team42,team49,0.4305727126725582
team42,team50,0.4197317115103777
team42,team51,0.47497126705963216
team42,team52,0.46242297602370475
team42,team53,0.4048885232489552
team42,team54,0.5292173265057009
team42,team55,0.4318304102886269
team42,team56,0.4938325718672386
team42,team57,0.43560707007609845
team42,team58,0.48888249971512016
team42,team59,0.39274750895585764
team42,team60,0.4628717637077086
team42,team61,0.4356172636586409
team42,team62,0.4761669349474204
team42,team63,0.4536652348170925
team42,team64,0.5101818878798796
team42,team65,0.4453661631575152
team42,team66,0.3874089226342827
team42,team67,0.5060355732713857
team42,team68,0.44768618782381925
team43,team44,0.49630129529364314
team43,team45,0.485597417738524
team43,team46,0.4499148813294209
team43,team47,0.4991575046223372
team43,team48,0.5155343183086177
team43,team49,0.43653092326320536
team43,team50,0.4256520443162279
team43,team51,0.48102485913860754
team43,team52,0.4684593363730423
team43,team53,0.4107476921549204
team43,team54,0.535257449066379
team43,team55,0.4377926441338071
team43,team56,0.49989767050142875
team43,team57,0.44158092163022195
team43,team58,0.49494625058514513
team43,team59,0.3985486470573162
team43,team60,0.46890887238392037
team43,team61,0.4415911456292801
team43,team62,0.48222176950159984
team43,team63,0.45968503060352844
team43,team64,0.5162429895266286
team43,team65,0.4513668166494714
team43,team66,0.39318226277087115
team43,team67,0.512098915623691
team43,team68,0.453692530323108
team44,team45,0.48929384113806
team44,team46,0.45357918820232507
team44,team47,0.502856244930549
team44,team48,0.5192286037544883
team44,team49,0.44017345003200214
team44,team50,0.42927295177791897
team44,team51,0.4847192740291355
team44,team52,0.47214504288666853
team44,team53,0.41433327637501544
team44,team54,0.5389358437631218
team44,team55,0.4414374509996673
team44,team56,0.5035963806525131
team44,team57,0.44523229062286634
team44,team58,0.49864485396817243
team44,team59,0.40210040894305116
team44,team60,0.47259497111680904
team44,team61,0.4452425317560686
team44,team62,0.4859167699565267
team44,team63,0.46336188240689
team44,team64,0.5199369031541756
team44,team65,0.45503316685887213
team44,team66,0.39671774546235844
team44,team67,0.5157947930421186
team44,team68,0.45736202329863523
team45,team46,0.4642142065407606
team45,team47,0.5135607450740477
team45,team48,0.5299101328798439
team45,team49,0.4507534367270298
team45,team50,0.4397967634614409
team45,team51,0.49542243737291425
team45,team52,0.4828307208866889
team45,team53,0.42476341883868146
team45,team54,0.5495593666771809
team45,team55,0.45202328811536524
team45,team56,0.5143003370667678
team45,team57,0.45583486425796094
team45,team58,0.509351555534871
team45,team59,0.4124394690269902
team45,team60,0.48328150898429956
team45,team61,0.45584514887790123
team45,team62,0.4966208908466737
team45,team63,0.47402728972202185
team45,team64,0.530616921575981
team45,team65,0.46567322305024267
team45,team66,0.4070126188220744
team45,team67,0.5264830386111171
team45,team68,0.4680097694132211
team46,team47,0.5492509361576776
team46,team48,0.5654158528558592
team46,team49,0.48644366740391115
team46,team50,0.4753703060416864
team46,team51,0.5312286933348684
team46,team52,0.5186623802265832
team46,team53,0.46011971748708796
team46,team54,0.5847439791418009
team46,team55,0.4877247810319473
team46,team56,0.5499838138771962
team46,team57,0.4915673470103281
team46,team58,0.5450770083995128
team46,team59,0.44756809714885826
team46,team60,0.5191130425894895
team46,team61,0.4915777095406091
team46,team62,0.5324223668883467
team46,team63,0.5098497025648481
team46,team64,0.5661129681211416
team46,team65,0.5014662209971946
team46,team66,0.44202675894207105
team46,team67,0.5620336707247663
team46,team68,0.503813023404941
team47,team48,0.5163759563989779
team47,team49,0.43736002059978424
team47,team50,0.4264761181944281
team47,team51,0.48186619493425886
team47,team52,0.46929856845092865
team47,team53,0.41156358774991025
team47,team54,0.536095655668274
team47,team55,0.4386222724295689
team47,team56,0.5007401661343366
team47,team57,0.442412079604086
team47,team58,0.49578867423954165
team47,team59,0.3993567335907866
team47,team60,0.46974819808289686
team47,team61,0.4424223076005637
team47,team62,0.4830632501594884
team47,team63,0.46052216249449524
team47,team64,0.5170845497203956
team47,team65,0.45220147818740697
team47,team66,0.3939865961007373
team47,team67,0.5129408833611384
team47,team68,0.45452792954241833
team48,team49,0.42130695422363135
team48,team50,0.41053105279225405
team48,team51,0.4655311817558958
team48,team52,0.45301709754497466
team48,team53,0.395791304334653
team48,team54,0.5197664350982903
team48,team55,0.4225576710525845
team48,team56,0.4843634516174287
team48,team57,0.426314083363665
team48,team58,0.47941839543976705
team48,team59,0.3837471761384636
team48,team60,0.4534644569235788
team48,team61,0.42632422374751844
team48,team62,0.4667242106502115
team48,team63,0.4442902686409447
team48,team64,0.5007093871990194
team48,team65,0.43602582404005974
team48,team66,0.37845468483080336
team48,team67,0.49656201265810346
team48,team68,0.4383356462528431
team49,team50,0.4889118297955547
team49,team51,0.5447093157919778
team49,team52,0.5321861412930993
team49,team53,0.4736190006049231
team49,team54,0.5978506615024763
team49,team55,0.5012819669408759
team49,team56,0.5633683934879476
team49,team57,0.5051260235493448
team49,team58,0.5584903720624379
team49,team59,0.461013586018927
team49,team60,0.5326355513395776
team49,team61,0.5051363879326827
team49,team62,0.5458980055786177
team49,team63,0.5233935405919355
team49,team64,0.5793847067389325
team49,team65,0.5150213593003143
team49,team66,0.4554430214115682
team49,team67,0.5753365863910512
team49,team68,0.5173657654127594
team50,team51,0.5556870597812736
team50,team52,0.5432126236773731
team50,team53,0.48468925619728703
team50,team54,0.6084680868096451
team50,team55,0.5123694338357578
team50,team56,0.5742478856935987
team50,team57,0.5162105082479507
team50,team58,0.56939850832327
team50,team59,0.47205343236072955
team50,team60,0.5436605240622391
team50,team61,0.5162208628206078
team50,team62,0.5568704047233932
team50,team63,0.534445970819986
team50,team64,0.5901554464178848
team50,team65,0.5260921459372587
team50,team66,0.46646491886937125
team50,team67,0.5861369403826707
team50,team68,0.5284320367436057
team51,team52,0.4874043237631522
team51,team53,0.42924350727550753
team51,team54,0.5540878475888421
team51,team55,0.45656269256153736
team51,team56,0.5188729579465678
team51,team57,0.4603803875068324
team51,team58,0.5139267334967877
team51,team59,0.41688377512963054
team51,team60,0.48785535389525114
team51,team61,0.4603906879154393
team51,team62,0.5011985276294625
team51,team63,0.4785946726854179
team51,team64,0.535174765106501
team51,team65,0.47023207558768215
team51,team66,0.41143939619522596
team51,team67,0.5310455469087956
team51,team68,0.4725712656828828
team52,team53,0.44163110403105504
team52,team54,0.5665022989384615
team52,team55,0.4690907241868985
team52,team56,0.531438740007587
team52,team57,0.4729220122012103
team52,team58,0.526503812895881
team52,team59,0.42918289622981814
team52,team60,0.5004513062774387
team52,team61,0.4729323472872246
team52,team62,0.5137933709527236
team52,team63,0.4911808378237023
team52,team64,0.5476859323430175
team52,team65,0.48280195839860973
team52,team66,0.42369460364649886
team52,team67,0.5435730679553725
team52,team68,0.4851464152484927
team53,team54,0.622962005280544
team53,team55,0.5276592246437174
team53,team56,0.5891532353438212
team53,team57,0.5314899894266825
team53,team58,0.584350747016648
team53,team59,0.48734251248181654
team53,team60,0.5588140050736813
team53,team61,0.5315003137737754
team53,team62,0.5719306204483908
team53,team63,0.5496519701305193
team53,team64,0.6048870680458484
team53,team65,0.5413368351042105
team53,team66,0.4817381567148873
team53,team67,0.6009153273247022
team53,team68,0.5436667452793286
team54,team55,0.4033828262978163
team54,team56,0.46464073172262454
team54,team57,0.4070889509688753
team54,team58,0.45971751202622213
team54,team59,0.3652195907512404
team54,team60,0.4339410768582453
team54,team61,0.4070989585641068
team54,team62,0.44709696211789224
team54,team63,0.4248548278238374
team54,team64,0.4809418831648007
team54,team65,0.4166808310947727
team54,team66,0.36003333918750025
team54,team67,0.4768018834345845
team54,team68,0.4189643037535267
team55,team56,0.5621066077627196
team55,team57,0.5038441576543476
team55,team58,0.5572255688375473
team55,team59,0.459739667809946
team55,team60,0.5313588323241168
team55,team61,0.5038545225149889
team55,team62,0.5446265418916957
team55,team63,0.5221142264511673
team55,team64,0.5781345463621508
team55,team65,0.5137404507526149
team55,team66,0.454171525465691
team55,team67,0.57408323899464
team55,team68,0.5160852308512136
team56,team57,0.44168185662651605
team56,team58,0.4950485698412347
team56,team59,0.3986467677753193
team56,team60,0.4690108075091319
team56,team61,0.4416920811140729
team56,team62,0.4823239703725935
team56,team63,0.45978669651654536
team56,team64,0.516345210353286
team56,team65,0.45146818005242334
team56,team66,0.39327992620934493
team56,team67,0.512201184698288
team56,team68,0.45379398401064525
team57,team58,0.553428424800787
team57,team59,0.4559227969528455
team57,team60,0.5275279484588097
team57,team61,0.5000103654749986
team57,team62,0.5408103885647384
team57,team63,0.5182762835061439
team57,team64,0.57437975196759
team57,team65,0.5098983844471043
team57,team66,0.4503623468462749
team57,team67,0.5703191854826941
team57,team68,0.5122441016119802
team58,team59,0.40340429424487895
team58,team60,0.4739462468306565
team58,team61,0.44658182233991356
team58,team62,0.4872709442607265
team58,team63,0.4647100198487062
team58,team64,0.5212897484101143
team58,team65,0.4563776801028166
team58,team66,0.39801579562211037
team58,team67,0.5171484708732391
team58,team68,0.45870762572379026
team59,team60,0.5712593002006832
team59,team61,0.5440874879511848
team59,team62,0.5842811691199319
team59,team63,0.5621532121326211
team59,team64,0.6169236411012339
team59,team65,0.5538815548915528
team59,team66,0.4943904576714729
team59,team67,0.6129954827309455
team59,team68,0.5561999833378563
team60,team61,0.4724823856086558
team60,team62,0.5133423969028301
team60,team63,0.4907296791350837
team60,team64,0.547238692553746
team60,team65,0.4823512000517536
team60,team66,0.4232538690271514
team60,team67,0.5431251538678808
team60,team68,0.4846955193463801
team61,team62,0.5408000921266067
team61,team63,0.5182659318725104
team61,team64,0.5743696158429712
team61,team65,0.509888023030208
team61,team66,0.4503520835502339
team61,team67,0.5703090249983712
team61,team68,0.5122337423476088
team62,team63,0.47739846441434525
team62,team64,0.5339819679144433
team62,team65,0.46903796657228786
team62,team66,0.41027896136632025
team62,team67,0.5298514622450889
team62,team68,0.47137650193990344
team63,team64,0.5564102012852881
team63,team65,0.49161603411274685
team63,team66,0.4323316161577459
team63,team67,0.5523118210137211
team63,team68,0.4939624138220608
team64,team65,0.4353281767071616
team64,team66,0.37778744761219185
team64,team67,0.4958526659182228
team64,team68,0.437637171028035
team65,team66,0.4405807408692984
team65,team67,0.5605894934141639
team65,team68,0.5023468548903214
team66,team67,0.6183050729845926
team66,team68,0.5617316804899459
team67,team68,0.4417242154339393
